Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-style extraction across heterogeneous document elements such as text blocks, formulas, tables, and reading order. It emphasizes accurate perception and structured reconstruction of complex page layouts.","L1: Visual Perception, Language Comprehension
L2: Visual Attention & Eye Movements, Attention, Semantic Understanding & Context Recognition, Working Memory
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding and reasoning over videos, requiring models to integrate information across time (events, actions, and context) alongside text prompts. It probes temporal grounding and cross-frame consistency rather than single-image recognition.","L1: Visual Perception
L2: Multisensory Integration, Working Memory, Attention, Scene Understanding & Visual Reasoning
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro benchmarks coding in a setting closer to interactive development, emphasizing correct program behavior and iterative problem solving rather than one-shot code generation. It is designed to reflect practical software engineering competence under time-evolving tasks.","L1: Language Production, Language Comprehension
L2: Planning, Logical Reasoning, Adaptive Error Correction, Working Memory, Decision-making
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality and grounding, testing whether models produce accurate claims, appropriately express uncertainty, and avoid unsupported statements. It targets reliability across diverse factuality failure modes, including subtle distortions and overconfident errors.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Attention
L3: Inhibitory Control, Self-reflection",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates practical reasoning about everyday physical and social situations across many languages and locales, aiming to reduce English-centric bias. It probes whether models can select plausible actions/solutions using common-sense constraints rather than niche factual recall.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Attention
L3: Social Reasoning & Theory of Mind",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) tests long-context retrieval and multi-round coreference by embedding multiple similar “needle” interactions within long “haystack” conversations and asking the model to reproduce the correct referenced content. It emphasizes accurate tracking amid distractors and extended contexts.,"L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory, Semantic Understanding & Context Recognition
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified, economically meaningful knowledge-work tasks across many occupations, often judged by expert humans via head-to-head comparisons. Tasks emphasize producing usable work artifacts (e.g., plans, analyses, slides/spreadsheets) with real-world constraints and quality standards.","L1: Language Production
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Working Memory
L3: Self-reflection, Social Reasoning & Theory of Mind",L3
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering performance in more agentic, end-to-end scenarios that resemble contracting or “task completion for a client,” typically involving navigating a repo, implementing changes, and validating results. It emphasizes reliability, iteration, and producing shippable patches under realistic constraints.","L1: Language Comprehension, Language Production
L2: Planning, Logical Reasoning, Adaptive Error Correction, Working Memory, Decision-making
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates reasoning over graph-structured data embedded in text, such as following paths, tracking parent/child relations, or performing constrained traversals. It targets systematic multi-step relational reasoning and resistance to distraction over longer sequences.","L1: 
L2: Spatial Representation & Mapping, Working Memory, Attention, Logical Reasoning, Planning
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates tool-use competence across a variety of tasks where models must decide when and how to call tools, interpret results, and recover from failures. It emphasizes robust orchestration, correct parameterization, and multi-step execution rather than pure language generation.","L1: 
L2: Planning, Decision-making, Adaptive Error Correction, Working Memory, Attention, Semantic Understanding & Context Recognition
L3: ",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath evaluates expert-level mathematics, emphasizing difficult problems that require long multi-step reasoning and careful verification, often with optional tool assistance (e.g., Python). It is intended to measure progress on advanced mathematical problem solving near the frontier of model capability.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction, Attention
L3: ",L2
