Benchmark,Website,Paper,Description,Cognitive Functions
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a high-difficulty multimodal benchmark that requires models to answer expert-level questions grounded in images and accompanying text. It stresses cross-modal reasoning over figures, diagrams, tables, and real-world visuals in addition to domain knowledge.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Working Memory, Attention, Language Comprehension, Logical Reasoning"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates screenshot understanding for real software interfaces, asking models to reason about UI state and answer questions that depend on precise visual grounding (often at high resolution). It is frequently used as a proxy for how well models can support computer-use agents that must interpret and act on GUIs.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Decision-making, Planning, Sensorimotor Coordination, Working Memory"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on reasoning over scientific paper figures (e.g., plots, diagrams, and annotated visuals) and associated context to answer questions that require interpretation rather than OCR alone. It targets robust visual-scientific inference, including extracting trends, comparing conditions, and linking figure evidence to claims.","Visual Perception, Scene Understanding & Visual Reasoning, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Attention, Language Comprehension"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, requiring temporal integration of events and visual cues to answer questions about dynamic scenes. It measures the ability to attend over time, maintain relevant context, and perform causal/temporal reasoning from sequences.","Visual Perception, Attention, Working Memory, Cognitive Timing & Predictive Modeling, Scene Understanding & Visual Reasoning, Multisensory Integration, Language Comprehension"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) tests long-context multi-round coreference/recall by inserting multiple similar “needle” interactions into long “haystacks” and asking the model to reproduce the correct referenced response. The 8-needle setting is especially demanding on tracking, disambiguation, and maintaining fidelity over long contexts.","Working Memory, Attention, Episodic Memory, Semantic Understanding & Context Recognition, Adaptive Error Correction"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates economically valuable, well-specified professional work across many occupations, where models must produce realistic work artifacts (e.g., plans, analyses, presentations/spreadsheets) judged against human professionals. It emphasizes following instructions, producing structured deliverables, and making correct tradeoffs under real workplace constraints.","Planning, Decision-making, Language Production, Language Comprehension, Semantic Understanding & Context Recognition, Working Memory, Self-reflection, Social Reasoning & Theory of Mind"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering in a “freelance task” style, where models must interpret requirements, modify codebases, and deliver solutions that satisfy tests or acceptance criteria. It emphasizes end-to-end execution quality, iterative debugging, and aligning implementation details with user intent under realistic constraints.","Planning, Decision-making, Logical Reasoning, Working Memory, Adaptive Error Correction, Cognitive Flexibility, Language Comprehension, Language Production"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates long-context reasoning over graph-structured data by requiring models to follow traversal rules and compute properties such as reachability or parent relationships. It targets systematic step-by-step tracking over many nodes/edges, often stressing error accumulation and consistency.","Logical Reasoning, Working Memory, Attention, Spatial Representation & Mapping, Cognitive Flexibility, Adaptive Error Correction"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon measures how well models can solve tasks by selecting and using tools across multi-step workflows, often with realistic API signatures and intermediate state. It stresses correct tool choice, argument construction, orchestration across calls, and robust recovery from tool or planning errors.","Planning, Decision-making, Working Memory, Adaptive Error Correction, Inhibitory Control, Language Comprehension, Language Production"
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT problems are high-school/early-undergraduate contest math tasks that demand careful multi-step reasoning, clever transformations, and precise answers. The benchmark is used to gauge mathematical problem-solving depth and reliability under challenging but well-defined constraints.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark intended to measure frontier reasoning on problems closer to research-style difficulty, often benefiting from tool-assisted computation or proof exploration. It emphasizes sustained rigor, deep abstraction, and minimizing subtle logical errors across long derivations.","Logical Reasoning, Working Memory, Planning, Cognitive Flexibility, Adaptive Error Correction"
