Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent assesses agentic performance on tasks typical of an entry-level financial analyst, such as extracting information, building analyses, and producing finance-relevant deliverables under realistic constraints. It stresses multi-step reasoning, careful handling of numeric and contextual details, and structured communication of results.","L1: Language Production
L2: Logical Reasoning, Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition, Adaptive Error Correction
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity capabilities by asking agents to identify and exploit previously-discovered vulnerabilities from descriptions and to discover new vulnerabilities in real open-source codebases. It tests iterative hypothesis-driven debugging, reading complex code, and adapting strategies based on tool and runtime feedback.","L1: 
L2: Planning, Logical Reasoning, Adaptive Error Correction, Working Memory, Decision-making, Semantic Understanding & Context Recognition
L3: Inhibitory Control",L3
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures an agent’s ability to understand, edit, and compute with complex spreadsheets drawn from realistic scenarios, often requiring multi-step transformations and consistent formatting. It tests whether the model can coordinate data manipulation, formula logic, and verification under tool-assisted execution.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Decision-making, Adaptive Error Correction, Semantic Understanding & Context Recognition
L3: Self-reflection",L3
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a large, frontier knowledge benchmark spanning expert-level questions (often multimodal) intended to be difficult even for strong models, with evaluation focused on correctness rather than style. It probes broad academic reasoning and the ability to integrate domain knowledge with careful inference under uncertainty.","L1: Language Comprehension, Language Production
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Scene Understanding & Visual Reasoning, Multisensory Integration
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 consists of competition-style mathematics problems that require multi-step symbolic reasoning, careful constraint handling, and exact answers. It tests structured problem solving and error-checking in a setting where small reasoning mistakes typically lead to wrong final results.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Decision-making
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a curated subset of GPQA featuring high-quality, graduate-level, “Google-proof” multiple-choice science questions that are difficult for non-experts. It evaluates deep scientific reasoning and conceptual understanding rather than surface recall, often requiring elimination and multi-step inference.","L1: Language Comprehension
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Decision-making
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends academic knowledge and reasoning evaluation across many subjects and multiple non-English languages, testing whether models can maintain performance under multilingual inputs. It probes multilingual comprehension, cross-lingual transfer, and consistent reasoning across varied cultural and linguistic contexts.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory
L3: Cognitive Flexibility",L3
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark covering many expert domains where models must answer questions that jointly require interpreting images (e.g., diagrams, charts, figures) and text. It tests visual reasoning integrated with domain knowledge, including reading structured visuals and making grounded inferences.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Visual Attention & Eye Movements
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret and reason about complex scientific figures from biology papers, including multi-panel plots and experimental schematics. It focuses on extracting relevant visual evidence and mapping it to scientific claims and questions under realistic figure complexity.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Visual Attention & Eye Movements
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents on realistic tasks across multiple self-hosted web apps (e.g., e-commerce, CMS, GitLab-like tools), requiring navigation, form interactions, and multi-step workflows. It tests end-to-end planning and robust action selection under dynamic interfaces and partial observability.","L1: Visual Perception
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction, Scene Understanding & Visual Reasoning, Sensorimotor Coordination
L3: Inhibitory Control",L3
