Benchmark,Website,Paper,Description,Cognitive Functions
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates capability on tasks typical of an entry-level financial analyst, such as extracting facts from financial materials, performing structured analysis, and producing professional outputs. It stresses grounded interpretation of domain documents and correct quantitative/logic-driven reasoning under task constraints.","Semantic Understanding & Context Recognition, Logical Reasoning, Planning, Decision-making, Working Memory, Language Comprehension, Language Production"
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agent capabilities on real software projects, including identifying known vulnerabilities from descriptions and, in some settings, discovering new issues. It emphasizes reasoning over code and artifacts, selecting investigative actions, and producing correct findings under realistic constraints.","Logical Reasoning, Planning, Decision-making, Adaptive Error Correction, Working Memory, Attention"
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench tests whether models can navigate and manipulate complex spreadsheets to solve practical problems, often requiring correct formulas, structured transformations, and precise edits. Success depends on reliably executing multi-step operations while maintaining consistency across interdependent cells and sheets.","Logical Reasoning, Planning, Decision-making, Adaptive Error Correction, Working Memory, Spatial Representation & Mapping"
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a challenging multi-modal benchmark spanning frontier academic and professional questions, designed to stress deep reasoning rather than rote recall. Evaluations often include tool-enabled variants (e.g., search or code execution) and measure whether the model can integrate evidence into correct answers.","Language Comprehension, Language Production, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Scene Understanding & Visual Reasoning"
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates competition-style mathematical problem solving drawn from the American Invitational Mathematics Examination, typically requiring multi-step derivations and careful case reasoning. It measures mathematical reasoning quality under strict answer formats, sometimes with and without tool assistance.","Logical Reasoning, Planning, Working Memory, Attention"
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a hard multiple-choice science benchmark curated to be “Google-proof,” with questions that typically require expert-level reasoning rather than surface pattern matching. The Diamond subset focuses on high-quality items where experts agree on the correct choice and non-experts often fail.","Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Attention"
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic knowledge testing into multiple languages, evaluating both multilingual understanding and cross-domain reasoning across many subjects. It probes whether models can maintain accuracy when questions and options are presented in diverse languages and culturally varied phrasing.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Cognitive Flexibility, Working Memory"
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU evaluates multimodal expert-level understanding by combining images (e.g., diagrams, charts, photos) with text questions across many disciplines. It requires integrating visual evidence with linguistic prompts to answer questions that often involve multi-step reasoning or domain knowledge.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Attention, Logical Reasoning, Working Memory, Language Comprehension, Language Production"
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA focuses on interpreting complex scientific figures from biology papers, requiring extraction of quantitative/qualitative information from plots and schematics. It measures whether models can reason over figure content (often with sub-figure structure) and map it to correct scientific answers.","Visual Perception, Scene Understanding & Visual Reasoning, Attention, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Language Comprehension, Language Production"
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents on realistic tasks across multiple web applications (e-commerce, forums, Git hosting, CMS, maps), requiring navigation and interaction with dynamic interfaces. It stresses long-horizon planning, robust recovery from mistakes, and reliable completion judged by functional graders.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Planning, Decision-making, Adaptive Error Correction, Working Memory, Language Comprehension, Language Production"
