Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates mathematical problem solving using questions from a high-level competition setting, typically requiring multi-step derivations and careful case analysis. It is commonly used to compare advanced reasoning performance with and without tool assistance.","L1: 
L2: Logical Reasoning, Working Memory, Planning
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a difficult multiple-choice science benchmark designed to be resistant to simple web search and superficial pattern matching, focusing on expert-level questions. The “Diamond” subset targets higher-quality items that require deep scientific reasoning and careful reading.","L1: Language Comprehension
L2: Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic evaluation to multiple languages, testing knowledge and reasoning across many subjects and non-English contexts. It probes whether models can transfer understanding and reasoning beyond English into diverse linguistic settings.","L1: Language Comprehension
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory
L3: ",L2
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU evaluates multidisciplinary understanding and reasoning with multimodal inputs, requiring models to interpret images (e.g., diagrams, charts) alongside text. It emphasizes cross-domain expert tasks that require combining visual evidence with textual reasoning.","L1: Language Comprehension, Visual Perception
L2: Logical Reasoning, Scene Understanding & Visual Reasoning, Multisensory Integration, Working Memory
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA focuses on answering questions about scientific figures from biology papers, requiring extraction of evidence from complex plots, panels, and annotations. It targets practical scientific figure literacy, including mapping visual cues to domain claims and conclusions.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates reasoning over scientific figures and associated context from arXiv-style papers, often involving charts and quantitative visual evidence. Success requires interpreting plot structure, legends/axes, and relating visual signals to the question’s constraints.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding over videos, requiring models to integrate temporal visual information with text questions. It stresses event comprehension, temporal dependency tracking, and multi-step reasoning grounded in what occurs across frames.","L1: Visual Perception, Language Comprehension
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Working Memory, Multisensory Integration
L3: Cognitive Timing & Predictive Modeling",L3
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality, including whether model outputs remain grounded, consistent, and resistant to hallucination across varied tasks. It targets reliability under real-world prompting conditions where plausible-but-wrong answers are tempting.","L1: Language Comprehension, Language Production
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control, Self-reflection",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense reasoning about how to accomplish everyday goals with objects and actions, with attention to cross-lingual or cross-cultural coverage. Items require selecting plausible interaction plans given constraints of the physical world.","L1: Language Comprehension
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Spatial Representation & Mapping
L3: ",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) tests long-context multi-round coreference/recall by embedding multiple similar “needle” interactions inside long “haystacks” and asking the model to reproduce the correct referenced response. It stresses robust retrieval under interference from highly similar distractors over very long contexts.,"L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory, Adaptive Error Correction
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks across many occupations, judged by expert humans via head-to-head comparisons. Tasks require producing realistic work artifacts (e.g., spreadsheets, presentations) and making practical decisions under business constraints.","L1: Language Production, Language Comprehension
L2: Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates graph-structured reasoning by asking models to follow paths, parents/ancestors, or other relational queries over graph descriptions. It emphasizes maintaining and updating a structured internal representation while executing multi-step traversals without losing state.","L1: 
L2: Spatial Representation & Mapping, Working Memory, Logical Reasoning, Planning, Attention
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates tool-using agents across diverse tool APIs and multi-step tasks that require selecting the right tools, calling them correctly, and composing results. It focuses on reliable orchestration, error recovery, and end-to-end completion rather than isolated tool calls.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction
L3: ",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath evaluates expert-level mathematics beyond routine competition problems, emphasizing hard reasoning that often requires novel insight and long derivations. It is designed to be challenging even for strong models and is frequently analyzed by difficulty tiers.","L1: 
L2: Logical Reasoning, Working Memory, Planning
L3: Cognitive Flexibility",L3
