Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,GPQA Diamond is a subset of graduate-level science multiple-choice questions designed to be difficult to answer via simple web search or superficial pattern matching. It emphasizes deep scientific reasoning and careful discrimination among plausible distractors.,"L1: 
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Attention, Decision-making
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic knowledge evaluation to multiple languages, testing whether models can understand and answer subject-matter questions across diverse linguistic contexts. It measures multilingual comprehension and cross-lingual robustness of reasoning and knowledge access.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Attention
L3: ",L2
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark where questions require integrating text with images (diagrams, charts, figures) across many disciplines. It emphasizes visual understanding, grounding language in visual evidence, and performing multi-step reasoning from that evidence.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory, Attention
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA tests scientific figure understanding in biology papers, requiring models to read complex plots and experimental figures and answer questions about them. It targets practical research-relevant interpretation rather than generic image captioning.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory, Attention
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates reasoning over scientific paper figures and related context, often benefiting from quantitative inspection and structured analysis. It targets careful interpretation of visual scientific artifacts (e.g., plots) and mapping them to correct textual conclusions.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory, Attention
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, requiring temporal integration of visual evidence and language to answer questions about dynamic scenes. It stresses retaining relevant events across time and reasoning over actions, causality, and context shifts.","L1: Visual Perception, Language Comprehension
L2: Visual Attention & Eye Movements, Working Memory, Scene Understanding & Visual Reasoning, Attention
L3: Cognitive Timing & Predictive Modeling",L3
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality by probing whether model outputs remain grounded, avoid unsupported claims, and appropriately handle uncertainty. It typically stresses correctness under long-form generation where hallucination risks increase.","L1: Language Production, Language Comprehension
L2: Semantic Understanding & Context Recognition, Adaptive Error Correction, Working Memory, Attention
L3: Inhibitory Control",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates practical physical and everyday reasoning across languages and cultures, aiming to reduce geographic and cultural bias in “common-sense” evaluations. It tests whether models can choose or generate plausible actions/explanations in diverse real-world contexts.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Decision-making, Working Memory
L3: Social Reasoning & Theory of Mind",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) measures long-context multi-round coreference resolution by embedding multiple similar ‘needle’ requests in large ‘haystacks’ and asking the model to recover the correct referenced response. It stresses robust retrieval of the right instance among distractors across very long contexts.,"L1: 
L2: Working Memory, Attention, Episodic Memory, Semantic Understanding & Context Recognition
L3: Inhibitory Control",L3
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates economically valuable, well-specified knowledge work across many occupations by judging the quality of produced work artifacts (e.g., plans, analyses, presentations, spreadsheets). It emphasizes end-to-end task execution quality, adherence to constraints, and professional communication.","L1: Language Production, Language Comprehension
L2: Planning, Decision-making, Working Memory, Attention, Adaptive Error Correction
L3: Self-reflection",L3
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests reasoning over graph-structured data where models must follow paths, track connectivity, and answer queries that require multi-step traversal. It stresses structured reasoning, maintaining intermediate states, and resisting distractor branches.","L1: 
L2: Spatial Representation & Mapping, Logical Reasoning, Working Memory, Attention, Planning
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates tool-using agents across a diverse suite of tasks requiring correct selection, invocation, and composition of tools under constraints. It emphasizes reliability in multi-step workflows, error handling, and integrating tool outputs into final answers.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction
L3: Inhibitory Control",L3
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath evaluates expert-level mathematics designed to be difficult for models without genuine problem-solving, often requiring long chains of derivation and careful verification. It targets robustness on novel problems and the ability to sustain correct reasoning over extended solutions.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Attention
L3: ",L2
