Benchmark,Website,Paper,Description,Cognitive Functions
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent assesses agent performance on tasks typical of an entry-level financial analyst, such as analyzing documents, extracting structured facts, building analyses, and producing defensible outputs. It emphasizes applied reasoning under domain constraints, correctness of computations and assumptions, and clear communication of results.","Logical Reasoning, Decision-making, Planning, Working Memory, Semantic Understanding & Context Recognition, Language Comprehension, Language Production"
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on realistic vulnerability tasks, including identifying known weakness patterns in real codebases and attempting discovery of previously unknown issues. It stresses careful code comprehension, hypothesis-driven testing, and iterative debugging/exploitation reasoning under strict success criteria.","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition, Inhibitory Control, Attention"
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench tests an agent’s ability to navigate and manipulate spreadsheets to solve real-world tasks, often requiring formulas, transformations, and multi-step bookkeeping operations. It emphasizes structured state tracking across cells/sheets, procedural accuracy, and error checking when outputs must match exact targets.","Planning, Decision-making, Working Memory, Adaptive Error Correction, Logical Reasoning, Semantic Understanding & Context Recognition, Attention"
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a difficult, frontier-oriented benchmark spanning many expert domains (and often multimodal inputs) to probe broad reasoning and knowledge under hard, long-form questions. It rewards careful synthesis, multi-step derivations, and grounding answers in the provided context rather than shallow recall.","Language Comprehension, Language Production, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Scene Understanding & Visual Reasoning, Multisensory Integration"
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 is a set of competition-style mathematics problems that require multi-step derivations and exact numerical answers. It probes algebraic and combinatorial reasoning, precision under symbolic manipulation, and the ability to maintain intermediate state over lengthy solutions.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Attention"
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a high-quality subset of graduate-level science multiple-choice questions designed to be difficult to answer by simple lookup and to require genuine understanding. It emphasizes reasoning over scientific concepts, careful discrimination among plausible distractors, and consistency across physics, chemistry, and biology.","Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Language Comprehension, Decision-making"
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic QA evaluation across many subjects and multiple non-English languages, stressing multilingual understanding and knowledge transfer. It measures whether models preserve reasoning quality and factual competence when prompts and options vary by language and cultural/linguistic framing.","Language Comprehension, Language Production, Semantic Understanding & Context Recognition, Logical Reasoning, Cognitive Flexibility, Working Memory"
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines where questions require jointly using text and images (e.g., diagrams, charts, documents) to answer. It targets integrated visual-text reasoning, extracting salient evidence from complex visuals, and maintaining coherent intermediate representations across modalities.","Multisensory Integration, Visual Perception, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Language Comprehension, Language Production, Working Memory, Logical Reasoning"
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret scientific figures from biology papers, including plots, multi-panel images, and annotated diagrams. It stresses precise visual evidence extraction, mapping visual elements to textual claims, and reasoning about experimental results and relationships depicted in figures.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Attention, Working Memory, Logical Reasoning, Semantic Understanding & Context Recognition"
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena benchmarks autonomous web agents that must complete realistic tasks across multiple web applications by navigating pages, filling forms, and interacting with dynamic interfaces. It emphasizes long-horizon planning, robust state tracking, recovery from mistakes, and effective use of web UI affordances to reach task goals.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Sensorimotor Coordination, Attention"
