Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates agent performance on tasks representative of an entry-level financial analyst, such as extracting information from documents, building analyses, and producing finance-oriented deliverables. It emphasizes structured reasoning over numeric and textual evidence, tool-assisted analysis, and producing decisions or recommendations that remain consistent with constraints and assumptions.","L1: Language Production
L2: Logical Reasoning, Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition, Attention
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on vulnerability-related tasks at scale, including finding known vulnerabilities from high-level descriptions and, in some settings, discovering new issues. It stresses iterative investigation in real codebases, hypothesis-driven debugging, and careful validation to avoid false positives while operating under realistic constraints.","L1: 
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Attention, Decision-making
L3: Inhibitory Control",L3
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures an agent’s ability to navigate, edit, and compute with complex spreadsheets derived from realistic tasks, often requiring multi-step transformations and formula reasoning. Success involves tracking dependencies across cells/sheets, applying consistent data manipulations, and validating outputs against task requirements.","L1: 
L2: Working Memory, Planning, Decision-making, Adaptive Error Correction, Semantic Understanding & Context Recognition, Logical Reasoning, Attention
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a frontier, multi-modal benchmark designed to probe advanced reasoning and expert-level knowledge across many domains with difficult questions and strict grading. It is intended to be challenging even for strong models, often requiring multi-step derivations, careful grounding to provided materials, and robust handling of ambiguity or missing information.","L1: Language Comprehension, Language Production
L2: Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Scene Understanding & Visual Reasoning, Multisensory Integration, Attention
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 is a competition-math evaluation derived from the American Invitational Mathematics Examination, emphasizing nontrivial algebra, number theory, geometry, and combinatorics. It tests precise multi-step derivations under tight correctness requirements, where small logical gaps typically lead to wrong final answers.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention, Adaptive Error Correction
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a hard multiple-choice science benchmark composed of high-quality graduate-level questions where experts succeed and non-experts often fail. It is designed to be “Google-proof,” requiring genuine reasoning and domain understanding rather than simple retrieval, with distractors that penalize shallow pattern matching.","L1: 
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Attention, Decision-making
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic knowledge and reasoning evaluation across many subjects and multiple languages, stressing multilingual understanding rather than English-only competence. It tests whether models can transfer conceptual knowledge and reasoning patterns across linguistic contexts, maintaining consistent performance despite translation and cultural/terminology variation.","L1: Language Comprehension, Language Production
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory
L3: Cognitive Flexibility",L3
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines that requires models to answer questions using both text and images, including diagrams, charts, and technical visuals. It emphasizes integrating visual evidence with domain knowledge and reasoning, often requiring attention to spatial layout and fine-grained visual details.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Attention, Working Memory, Spatial Representation & Mapping
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,LAB-Bench FigQA evaluates whether models can interpret complex scientific figures (common in biology papers) and answer questions that require extracting and reasoning over plotted or annotated information. It stresses careful reading of axes/legends/experimental conditions and combining visual evidence with scientific context to reach correct conclusions.,"L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Attention, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents on realistic multi-step tasks across several self-hosted web applications (e-commerce, forums, code hosting, CMS, maps). Agents must perceive changing webpages, navigate and fill forms, and recover from mistakes, making it a standard benchmark for end-to-end web-based planning and execution.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Planning, Decision-making, Working Memory, Adaptive Error Correction, Sensorimotor Coordination
L3: ",L2
