Benchmark,Website,Paper,Description,Cognitive Functions
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,LAB-Bench FigQA tests whether models can correctly interpret complex scientific figures from biology papers and answer questions grounded in those visuals. It focuses on extracting quantitative/structural information from figures and applying domain reasoning to reach correct conclusions.,"Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Visual Attention & Eye Movements"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates complex reasoning grounded in scientific documents (e.g., interpreting research content that may include charts, tables, and technical passages) and answering validation-split questions. It stresses faithful extraction of evidence and multi-step inference over specialized scientific contexts.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Scene Understanding & Visual Reasoning, Visual Perception, Attention"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU measures multimodal reasoning over video by asking questions that require integrating visual events across time with textual understanding. It targets temporal scene comprehension, tracking of entities/actions, and coherent summarization or inference from multi-frame evidence.","Visual Perception, Visual Attention & Eye Movements, Working Memory, Cognitive Timing & Predictive Modeling, Scene Understanding & Visual Reasoning, Multisensory Integration, Attention"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality and grounding, measuring whether model outputs are supported by provided sources or true world knowledge under controlled settings. It aims to detect hallucinations, unsupported assertions, and failures to maintain factual consistency across responses.","Semantic Understanding & Context Recognition, Inhibitory Control, Working Memory, Language Production, Attention"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense reasoning across many languages, focusing on everyday interaction scenarios and what actions or outcomes are plausible. It tests whether models maintain consistent physical intuition and reasoning when the same underlying problem is expressed in different languages.","Logical Reasoning, Semantic Understanding & Context Recognition, Spatial Representation & Mapping, Language Comprehension, Working Memory"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) evaluates long-context retrieval and multi-round coreference by embedding multiple similar “needle” interactions within a large “haystack” and asking the model to reproduce the correct referenced content. The 8-needle setting increases distractors and stresses precise selection under heavy context load.,"Working Memory, Attention, Semantic Understanding & Context Recognition, Inhibitory Control"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks across many occupations, often requiring the production of concrete artifacts (e.g., spreadsheets, plans, written deliverables) judged by experts. It is designed to measure economically relevant task completion quality rather than narrow academic accuracy.","Planning, Decision-making, Language Production, Semantic Understanding & Context Recognition, Working Memory, Self-reflection"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests structured reasoning over graphs described in text, requiring models to follow paths, track relations, and answer queries about graph traversal or ancestry-like structure. It probes whether models can maintain and manipulate discrete relational state across many steps.","Spatial Representation & Mapping, Logical Reasoning, Working Memory, Attention, Planning"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates general tool-using agents on diverse multi-step tasks that require selecting appropriate tools, executing calls, and integrating results into a final solution. It emphasizes reliability under tool errors, correct sequencing, and adherence to task constraints across heterogeneous environments.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Attention, Language Comprehension, Language Production"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is a set of advanced mathematics problems intended to test reasoning at the edge of current model capability, including proof-like and research-style problem solving. It measures sustained multi-step deduction and careful quantitative correctness, often benefiting from structured scratch work.","Logical Reasoning, Working Memory, Planning, Attention"
