Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent assesses whether a model can perform tasks typical of an entry-level financial analyst, such as interpreting financial documents, doing structured analysis, and producing decision-relevant outputs. It emphasizes constraint-following, quantitative reasoning in context, and assembling coherent reports from heterogeneous information.","L1: Language Comprehension, Language Production
L2: Logical Reasoning, Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on real-world vulnerability tasks, including identifying known vulnerabilities from descriptions and attempting discovery of new issues in software projects. It stresses careful code reading, hypothesis-driven testing, and iterative debugging under realistic constraints.","L1: Language Comprehension
L2: Logical Reasoning, Planning, Decision-making, Working Memory, Adaptive Error Correction, Attention, Semantic Understanding & Context Recognition
L3: ",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures an agent’s ability to navigate, edit, and compute within complex spreadsheets using realistic work tasks (e.g., formulas, tables, formatting, and data transformations). It tests structured manipulation, error checking, and maintaining correctness across interdependent cells and sheets.","L1: 
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction, Attention, Semantic Understanding & Context Recognition, Sensorimotor Coordination
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a frontier, multimodal benchmark spanning difficult questions across many expert domains, often requiring multi-step reasoning and (in some setups) tool use such as search or code execution. It emphasizes robust synthesis from provided information and/or retrieved evidence rather than shallow pattern completion.","L1: Language Comprehension, Language Production, Visual Perception
L2: Logical Reasoning, Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition, Scene Understanding & Visual Reasoning, Multisensory Integration
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates mathematical problem-solving on competition-style questions that require multi-step derivations and careful symbolic reasoning. Performance depends on selecting appropriate strategies, tracking intermediate results, and avoiding algebraic or logical slips under tight problem constraints.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Attention
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a difficult multiple-choice science benchmark curated to be “Google-proof,” emphasizing questions that require genuine understanding rather than retrieval of memorized facts. The Diamond subset focuses on high-quality items where experts succeed and non-experts often fail, highlighting reasoning over shallow cues.","L1: Language Comprehension
L2: Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Attention
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic knowledge and reasoning evaluation across many subjects to multiple languages. It probes whether models can maintain competence under multilingual prompts, varying phrasing, and culturally/linguistically different formulations of similar concepts.","L1: Language Comprehension
L2: Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition
L3: Cognitive Flexibility",L3
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU evaluates expert-level multimodal understanding and reasoning across diverse disciplines by requiring models to answer questions grounded in images and text (e.g., diagrams, charts, photos). It stresses integrating visual evidence with domain knowledge and producing logically consistent explanations or selections.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory, Attention
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA tests whether models can correctly interpret scientific figures from biology papers (plots, microscopy images, multi-panel figures) and answer questions requiring evidence-based visual analysis. It targets the combination of figure literacy, domain semantics, and reasoning about experimental results and trends.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory, Attention, Semantic Understanding & Context Recognition
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents performing realistic multi-step tasks across several web applications (e-commerce, CMS, forums, code hosting, maps). Agents must perceive dynamic pages, plan navigation and form-filling actions, recover from mistakes, and complete goals under a step budget.","L1: Visual Perception, Language Comprehension, Language Production
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Planning, Decision-making, Working Memory, Adaptive Error Correction, Sensorimotor Coordination
L3: ",L2
