Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates agent performance on tasks representative of an entry-level financial analyst, often involving documents, calculations, and structured outputs. It emphasizes accurate extraction, reasoning under financial constraints, and producing professional artifacts (e.g., analyses or summaries) with tool assistance when available.","L1: Language Comprehension, Language Production
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Planning, Decision-making, Adaptive Error Correction
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on vulnerability identification and discovery using real open-source projects, combining code comprehension with exploit-relevant reasoning. The benchmark stresses precise interpretation of codebases, hypothesis-driven investigation, and iterative refinement based on test results or findings.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction, Semantic Understanding & Context Recognition
L3: Inhibitory Control",L3
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench evaluates an agent’s ability to navigate, manipulate, and compute with complex spreadsheets based on realistic tasks, often requiring formula logic, formatting, and multi-sheet consistency. It tests sustained, stepwise work where small mistakes compound and must be detected and corrected.","L1: 
L2: Working Memory, Planning, Logical Reasoning, Adaptive Error Correction, Decision-making, Semantic Understanding & Context Recognition, Motor Skill Learning
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a difficult, broad benchmark spanning expert-level questions, including multimodal items, intended to probe frontier reasoning and knowledge at the edge of current models. It rewards careful synthesis and domain reasoning rather than short, pattern-matched answers.","L1: Language Comprehension, Language Production, Visual Perception
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Scene Understanding & Visual Reasoning, Attention
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 uses problems from a high-level mathematics competition that require multi-step derivations, algebraic manipulation, and careful case handling. It is typically evaluated as exact-answer generation, where partial progress does not count without the correct final result.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Attention
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a challenging subset of graduate-level science multiple-choice questions designed to be difficult to solve via superficial lookup, emphasizing reasoning and deep conceptual understanding. The Diamond split focuses on high-quality items where experts succeed and non-experts often fail.","L1: 
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Attention, Decision-making
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic knowledge testing across many subjects into multiple languages, measuring whether competence transfers beyond English. It probes both factual knowledge and reasoning while requiring robust understanding of prompts and answer options in diverse linguistic contexts.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Attention
L3: Cognitive Flexibility",L3
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines where models must combine text with images such as diagrams, charts, and scientific figures to answer questions. It tests integrated reasoning over visual and textual evidence rather than isolated vision or language skills.","L1: Visual Perception, Language Comprehension, Language Production
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory, Visual Attention & Eye Movements
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret complex scientific figures from biology papers and answer targeted questions about experimental results and visual encodings. It emphasizes careful visual parsing, mapping figure content to scientific meaning, and drawing correct inferences.","L1: Visual Perception, Language Comprehension, Language Production
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents completing realistic multi-step tasks across web applications (e-commerce, content management, code hosting, forums), requiring navigation, form filling, and state tracking. Performance depends on planning action sequences, handling UI variability, and recovering from partial failures.","L1: Visual Perception, Language Comprehension, Language Production
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Sensorimotor Coordination
L3: ",L2
