Benchmark,Website,Paper,Description,Cognitive Functions
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent benchmarks agent performance on tasks typical of an entry-level financial analyst, often requiring structured reasoning over documents, tables, and quantitative constraints. It emphasizes producing correct, actionable outputs (e.g., analysis or artifact construction) while integrating domain rules and intermediate calculations.","Logical Reasoning, Decision-making, Planning, Working Memory, Semantic Understanding & Context Recognition, Language Comprehension, Language Production, Adaptive Error Correction"
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agent capabilities on real-world vulnerability tasks, including identifying known issues from descriptions and attempting discovery of previously unknown vulnerabilities in open-source projects. It stresses iterative investigation, hypothesis testing, and correct patching or reporting under realistic code constraints.","Logical Reasoning, Planning, Decision-making, Working Memory, Adaptive Error Correction, Language Comprehension, Semantic Understanding & Context Recognition"
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures how well models can navigate and manipulate complex spreadsheets derived from real-world scenarios, including reading/writing cells, applying formulas, and producing correct final artifacts. It emphasizes procedural accuracy, state tracking across many operations, and debugging when intermediate steps go wrong.","Working Memory, Planning, Decision-making, Adaptive Error Correction, Logical Reasoning, Semantic Understanding & Context Recognition"
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a frontier, multi-domain benchmark intended to probe advanced academic reasoning and knowledge, including multimodal questions and tasks that may benefit from tools (e.g., code execution or search) depending on the evaluation setup. It emphasizes synthesizing complex information and producing defensible final answers under high difficulty.","Language Comprehension, Language Production, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Scene Understanding & Visual Reasoning, Visual Perception, Planning, Decision-making"
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,AIME 2025 evaluates mathematical problem solving on competition-style questions that require multi-step derivations and careful symbolic/quantitative reasoning. It stresses accuracy under tight problem statements and the ability to maintain intermediate constraints over long solution chains.,"Logical Reasoning, Working Memory, Planning, Attention, Adaptive Error Correction"
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a difficult, graduate-level multiple-choice science QA benchmark designed to be “Google-proof,” focusing on questions that require expert reasoning rather than rote recall. The Diamond subset emphasizes high-quality items where experts reliably agree on the correct answer while non-experts often fail.","Language Comprehension, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Decision-making"
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic knowledge testing across many subjects and multiple languages, measuring multilingual understanding and reasoning in a standardized multiple-choice format. It probes whether models can transfer conceptual competence across languages and maintain consistent subject-matter performance.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Cognitive Flexibility"
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal, multi-discipline benchmark where questions require jointly interpreting text and images (e.g., diagrams, plots, figures) to answer expert-level prompts. It emphasizes multimodal grounding, visual reasoning, and combining heterogeneous evidence to reach a correct conclusion.","Multisensory Integration, Visual Perception, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Language Comprehension, Logical Reasoning, Working Memory"
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret and reason over complex scientific figures from biology papers, answering questions that depend on extracting visual evidence and integrating it with domain context. It stresses precise figure reading (including axes/labels/layout) and multi-step scientific reasoning.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Visual Attention & Eye Movements"
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents on realistic multi-step tasks across several interactive web apps (e-commerce, CMS, forums, Git workflows, maps). Models must navigate pages, manipulate forms, and complete goals while handling dynamic UI state and long action sequences.","Visual Perception, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Sensorimotor Coordination, Planning, Decision-making, Working Memory, Adaptive Error Correction, Language Comprehension, Language Production"
