Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates tool-using agents on tasks typical of an entry-level financial analyst, such as extracting information, building analyses, and producing finance-oriented deliverables under realistic constraints. It emphasizes structured reasoning with domain conventions, iterative refinement, and synthesis into business-ready outputs.","L1: Language Comprehension, Language Production
L2: Logical Reasoning, Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition, Adaptive Error Correction
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on large-scale, real-world vulnerability tasks, including identifying known vulnerability classes in open-source projects and, in some settings, discovering new issues. It measures how well models can reason about code behavior, reproduce exploits conceptually, and navigate complex technical artifacts under constrained attempts.","L1: Language Comprehension, Language Production
L2: Logical Reasoning, Planning, Decision-making, Adaptive Error Correction, Working Memory, Attention
L3: Inhibitory Control",L3
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench tests whether models can correctly navigate, edit, and compute within complex spreadsheets, often requiring multi-step transformations and formula logic consistent with real business artifacts. It stresses precision (small mistakes can cascade), procedural reliability, and the ability to translate instructions into structured spreadsheet operations.","L1: 
L2: Logical Reasoning, Planning, Decision-making, Working Memory, Adaptive Error Correction, Semantic Understanding & Context Recognition, Attention
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a difficult, multi-modal benchmark intended to probe frontier-level academic reasoning and knowledge across many subjects, often requiring synthesis rather than lookup. Depending on the evaluation setup, models may be tested with or without tools (e.g., search or code), highlighting both raw reasoning and tool-augmented problem solving.","L1: Language Comprehension, Language Production
L2: Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Multisensory Integration, Scene Understanding & Visual Reasoning, Planning, Decision-making
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates mathematical problem solving using competition-style questions that require multi-step derivations, careful casework, and exact numeric answers. It is typically run without tools to assess internal reasoning reliability, though some reports also compare tool-augmented settings.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a high-quality subset of GPQA consisting of challenging graduate-level multiple-choice questions in science designed to be difficult to answer via superficial recall. It targets rigorous reasoning over domain knowledge, with questions curated so non-experts tend to fail while experts can succeed.","L1: Language Comprehension
L2: Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Decision-making, Attention
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic knowledge testing into multiple languages, assessing whether a model’s understanding and reasoning generalize across linguistic contexts and cultural/terminological variation. It is commonly used to evaluate multilingual comprehension, consistency, and robustness of subject-matter knowledge.","L1: Language Comprehension, Language Production
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory
L3: Cognitive Flexibility",L3
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines where models must answer questions that require jointly interpreting images (e.g., diagrams, charts, screenshots) and accompanying text. It probes integrated visual-language reasoning and the ability to ground conclusions in visual evidence rather than purely textual priors.","L1: Visual Perception, Language Comprehension, Language Production
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Visual Attention & Eye Movements, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates scientific figure question answering, requiring models to extract and reason over information encoded in complex biology research figures (plots, schematics, multi-panel visuals). Performance reflects the ability to read visual scientific evidence, connect it to domain concepts, and answer precisely under ambiguity and noise.","L1: Visual Perception, Language Comprehension, Language Production
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Multisensory Integration, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents on realistic tasks across multiple web apps (e-commerce, forums, code hosting, CMS) requiring navigation, form filling, and multi-step workflows. It stresses perception of dynamic pages, maintaining task state across long interactions, and robust recovery from UI or policy-induced failures.","L1: Visual Perception, Language Comprehension, Language Production
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Planning, Decision-making, Working Memory, Adaptive Error Correction, Sensorimotor Coordination, Semantic Understanding & Context Recognition
L3: ",L2
