Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent assesses agent performance on tasks typical of an entry-level financial analyst, such as financial modeling, analysis, and report generation, often requiring structured reasoning with domain constraints. It tests whether models can interpret financial context, execute multi-step analyses, and present decisions with supporting rationale.","L1: Language Production
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Planning, Decision-making, Working Memory
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on tasks including identifying known vulnerabilities in real open-source projects from high-level descriptions and discovering new vulnerabilities. Performance depends on analyzing code and program behavior, hypothesizing weaknesses, and iteratively testing and refining findings.","L1: 
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Attention
L3: Inhibitory Control",L3
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures an agent’s ability to work with complex spreadsheets, including reading/writing cells, transforming data, building formulas, and producing correct computed results. It probes whether models can maintain consistency across many interdependent fields and avoid cascading errors.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Attention, Adaptive Error Correction
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a large, frontier-oriented multimodal benchmark spanning many disciplines and including difficult questions intended to stress expert-level reasoning and breadth of knowledge. It often requires integrating text and visual inputs, handling ambiguity, and producing well-justified answers under uncertainty.","L1: Language Comprehension, Language Production, Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Attention
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates mathematical problem solving on competition-style questions that demand multi-step derivations rather than rote recall. It tests correctness of symbolic manipulation, structured reasoning, and the ability to track intermediate constraints to reach a single numeric answer.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a subset of graduate-level, multiple-choice science questions selected to be especially resistant to superficial pattern matching and to require genuine scientific reasoning. It stresses precise reading, elimination of distractors, and integrating domain knowledge with logical inference.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Attention
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU to multilingual settings, evaluating knowledge and reasoning across many academic subjects in multiple non-English languages. It probes whether models can preserve reasoning competence while operating in different linguistic and cultural contexts.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory
L3: Cognitive Flexibility",L3
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines where questions require interpreting images (e.g., diagrams, charts, figures) alongside text. It emphasizes grounding language in visual evidence and performing multi-step reasoning over combined modalities.","L1: Visual Perception, Language Comprehension
L2: Multisensory Integration, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Logical Reasoning, Working Memory
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly answer questions about complex scientific figures from biology papers, including interpreting plots, annotations, and experimental schematics. It targets the kind of visual-semantic reasoning needed for practical scientific reading and figure-based inference.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Attention, Working Memory
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents on realistic multi-step tasks across several web applications (e-commerce, forums, CMS, code hosting, maps) using a browser-like interface. Models must navigate dynamic pages, fill forms, follow task constraints, and recover from mistakes over long interaction sequences.","L1: Visual Perception, Language Comprehension
L2: Planning, Decision-making, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Sensorimotor Coordination, Working Memory
L3: ",L2
